data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,state_code,state,region,data_fimSE
2022-08-07,202232,546.0,546,546.0,546,RN,Rio Grande do Norte,Nordeste,2022-08-13
2022-07-31,202231,491.0,491,491.0,491,RN,Rio Grande do Norte,Nordeste,2022-08-06
2022-07-24,202230,529.0,529,529.0,529,RN,Rio Grande do Norte,Nordeste,2022-07-30
2022-07-17,202229,629.0,629,629.0,629,RN,Rio Grande do Norte,Nordeste,2022-07-23
2022-07-10,202228,707.0,707,707.0,707,RN,Rio Grande do Norte,Nordeste,2022-07-16
2022-07-03,202227,745.0,745,745.0,745,RN,Rio Grande do Norte,Nordeste,2022-07-09
2022-06-26,202226,750.0,750,750.0,750,RN,Rio Grande do Norte,Nordeste,2022-07-02
2022-06-19,202225,912.0,912,912.0,912,RN,Rio Grande do Norte,Nordeste,2022-06-25
2022-06-12,202224,1070.0,1070,1070.0,1070,RN,Rio Grande do Norte,Nordeste,2022-06-18
2022-06-05,202223,1228.0,1228,1228.0,1228,RN,Rio Grande do Norte,Nordeste,2022-06-11
2022-05-29,202222,1386.0,1386,1386.0,1386,RN,Rio Grande do Norte,Nordeste,2022-06-04
2022-05-22,202221,1204.0,1204,1204.0,1204,RN,Rio Grande do Norte,Nordeste,2022-05-28
2022-05-15,202220,1339.0,1339,1339.0,1339,RN,Rio Grande do Norte,Nordeste,2022-05-21
2022-05-08,202219,1178.0,1178,1178.0,1178,RN,Rio Grande do Norte,Nordeste,2022-05-14
2022-05-01,202218,1268.0,1268,1268.0,1268,RN,Rio Grande do Norte,Nordeste,2022-05-07
2022-04-24,202217,1217.0,1217,1217.0,1217,RN,Rio Grande do Norte,Nordeste,2022-04-30
2022-04-17,202216,1018.0,1018,1018.0,1018,RN,Rio Grande do Norte,Nordeste,2022-04-23
2022-04-10,202215,710.0,710,710.0,710,RN,Rio Grande do Norte,Nordeste,2022-04-16
2022-04-03,202214,460.0,460,460.0,460,RN,Rio Grande do Norte,Nordeste,2022-04-09
2022-03-27,202213,369.0,369,369.0,369,RN,Rio Grande do Norte,Nordeste,2022-04-02
2022-03-20,202212,260.0,260,260.0,260,RN,Rio Grande do Norte,Nordeste,2022-03-26
2022-03-13,202211,203.0,203,203.0,203,RN,Rio Grande do Norte,Nordeste,2022-03-19
2022-03-06,202210,175.0,175,175.0,175,RN,Rio Grande do Norte,Nordeste,2022-03-12
2022-02-27,202209,112.0,112,112.0,112,RN,Rio Grande do Norte,Nordeste,2022-03-05
2022-02-20,202208,73.0,73,73.0,73,RN,Rio Grande do Norte,Nordeste,2022-02-26
2022-02-13,202207,56.0,56,56.0,56,RN,Rio Grande do Norte,Nordeste,2022-02-19
2022-02-06,202206,44.0,44,44.0,44,RN,Rio Grande do Norte,Nordeste,2022-02-12
2022-01-30,202205,28.0,28,28.0,28,RN,Rio Grande do Norte,Nordeste,2022-02-05
2022-01-23,202204,23.0,23,23.0,23,RN,Rio Grande do Norte,Nordeste,2022-01-29
2022-01-16,202203,23.0,23,23.0,23,RN,Rio Grande do Norte,Nordeste,2022-01-22
2022-01-09,202202,21.0,21,21.0,21,RN,Rio Grande do Norte,Nordeste,2022-01-15
2022-01-02,202201,20.0,20,20.0,20,RN,Rio Grande do Norte,Nordeste,2022-01-08
2023-11-05,202345,14.0,2,385.0,23,RS,Rio Grande do Sul,Sul,2023-11-11
2023-10-29,202344,15.0,8,61.0,35,RS,Rio Grande do Sul,Sul,2023-11-04
2023-10-22,202343,16.0,12,28.0,86,RS,Rio Grande do Sul,Sul,2023-10-28
2023-10-15,202342,17.0,14,25.0,65,RS,Rio Grande do Sul,Sul,2023-10-21
2023-10-08,202341,15.0,12,22.0,12,RS,Rio Grande do Sul,Sul,2023-10-14
2023-10-01,202340,22.0,20,28.0,34,RS,Rio Grande do Sul,Sul,2023-10-07
2023-09-24,202339,20.0,18,25.0,31,RS,Rio Grande do Sul,Sul,2023-09-30
2023-09-17,202338,30.0,29,35.0,30,RS,Rio Grande do Sul,Sul,2023-09-23
2023-09-10,202337,35.0,34,39.0,34,RS,Rio Grande do Sul,Sul,2023-09-16
2023-09-03,202336,26.0,26,29.0,29,RS,Rio Grande do Sul,Sul,2023-09-09
2023-08-27,202335,33.0,33,33.0,38,RS,Rio Grande do Sul,Sul,2023-09-02
2023-08-20,202334,67.0,67,67.0,67,RS,Rio Grande do Sul,Sul,2023-08-26
2023-08-13,202333,69.0,69,69.0,69,RS,Rio Grande do Sul,Sul,2023-08-19
2023-08-06,202332,69.0,69,69.0,69,RS,Rio Grande do Sul,Sul,2023-08-12
2023-07-30,202331,48.0,48,48.0,48,RS,Rio Grande do Sul,Sul,2023-08-05
2023-07-23,202330,67.0,67,67.0,67,RS,Rio Grande do Sul,Sul,2023-07-29
2023-07-16,202329,71.0,71,71.0,71,RS,Rio Grande do Sul,Sul,2023-07-22
2023-07-09,202328,61.0,61,61.0,61,RS,Rio Grande do Sul,Sul,2023-07-15
2023-07-02,202327,87.0,87,87.0,87,RS,Rio Grande do Sul,Sul,2023-07-08
2023-06-25,202326,87.0,87,87.0,87,RS,Rio Grande do Sul,Sul,2023-07-01
2023-06-18,202325,89.0,89,89.0,89,RS,Rio Grande do Sul,Sul,2023-06-24
2023-06-11,202324,192.0,192,192.0,192,RS,Rio Grande do Sul,Sul,2023-06-17
2023-06-04,202323,213.0,213,213.0,213,RS,Rio Grande do Sul,Sul,2023-06-10
2023-05-28,202322,396.0,396,396.0,396,RS,Rio Grande do Sul,Sul,2023-06-03
2023-05-21,202321,469.0,469,469.0,469,RS,Rio Grande do Sul,Sul,2023-05-27
2023-05-14,202320,543.0,543,543.0,543,RS,Rio Grande do Sul,Sul,2023-05-20
2023-05-07,202319,564.0,564,564.0,564,RS,Rio Grande do Sul,Sul,2023-05-13
2023-04-30,202318,858.0,858,858.0,858,RS,Rio Grande do Sul,Sul,2023-05-06
2023-04-23,202317,788.0,788,788.0,788,RS,Rio Grande do Sul,Sul,2023-04-29
2023-04-16,202316,882.0,882,882.0,882,RS,Rio Grande do Sul,Sul,2023-04-22
2023-04-09,202315,824.0,824,824.0,824,RS,Rio Grande do Sul,Sul,2023-04-15
2023-04-02,202314,553.0,553,553.0,553,RS,Rio Grande do Sul,Sul,2023-04-08
2023-03-26,202313,462.0,462,462.0,462,RS,Rio Grande do Sul,Sul,2023-04-01
2023-03-19,202312,361.0,361,361.0,361,RS,Rio Grande do Sul,Sul,2023-03-25
2023-03-12,202311,206.0,206,206.0,206,RS,Rio Grande do Sul,Sul,2023-03-18
2023-03-05,202310,138.0,138,138.0,138,RS,Rio Grande do Sul,Sul,2023-03-11
2023-02-26,202309,88.0,88,88.0,88,RS,Rio Grande do Sul,Sul,2023-03-04
2023-02-19,202308,39.0,39,39.0,39,RS,Rio Grande do Sul,Sul,2023-02-25
2023-02-12,202307,21.0,21,21.0,21,RS,Rio Grande do Sul,Sul,2023-02-18
2023-02-05,202306,18.0,18,18.0,18,RS,Rio Grande do Sul,Sul,2023-02-11
2023-01-29,202305,18.0,18,18.0,18,RS,Rio Grande do Sul,Sul,2023-02-04
2023-01-22,202304,14.0,14,14.0,14,RS,Rio Grande do Sul,Sul,2023-01-28
2023-01-15,202303,24.0,24,24.0,24,RS,Rio Grande do Sul,Sul,2023-01-21
2023-01-08,202302,24.0,24,24.0,24,RS,Rio Grande do Sul,Sul,2023-01-14
2023-01-01,202301,31.0,31,31.0,31,RS,Rio Grande do Sul,Sul,2023-01-07
2022-12-25,202252,10.0,10,10.0,10,RS,Rio Grande do Sul,Sul,2022-12-31
2022-12-18,202251,0.0,0,0.0,0,RS,Rio Grande do Sul,Sul,2022-12-24
2022-12-11,202250,4.0,4,4.0,4,RS,Rio Grande do Sul,Sul,2022-12-17
2022-12-04,202249,16.0,16,16.0,16,RS,Rio Grande do Sul,Sul,2022-12-10
2022-11-27,202248,18.0,18,18.0,18,RS,Rio Grande do Sul,Sul,2022-12-03
2022-11-20,202247,14.0,14,14.0,14,RS,Rio Grande do Sul,Sul,2022-11-26
2022-11-13,202246,19.0,19,19.0,19,RS,Rio Grande do Sul,Sul,2022-11-19
2022-11-06,202245,13.0,13,13.0,13,RS,Rio Grande do Sul,Sul,2022-11-12
2022-10-30,202244,8.0,8,8.0,8,RS,Rio Grande do Sul,Sul,2022-11-05
2022-10-23,202243,10.0,10,10.0,10,RS,Rio Grande do Sul,Sul,2022-10-29
2022-10-16,202242,6.0,6,6.0,6,RS,Rio Grande do Sul,Sul,2022-10-22
2022-10-09,202241,13.0,13,13.0,13,RS,Rio Grande do Sul,Sul,2022-10-15
2022-10-02,202240,10.0,10,10.0,10,RS,Rio Grande do Sul,Sul,2022-10-08
2022-09-25,202239,9.0,9,9.0,9,RS,Rio Grande do Sul,Sul,2022-10-01
2022-09-18,202238,9.0,9,9.0,9,RS,Rio Grande do Sul,Sul,2022-09-24
2022-09-11,202237,9.0,9,9.0,9,RS,Rio Grande do Sul,Sul,2022-09-17
2022-09-04,202236,16.0,16,16.0,16,RS,Rio Grande do Sul,Sul,2022-09-10
2022-08-28,202235,13.0,13,13.0,13,RS,Rio Grande do Sul,Sul,2022-09-03
2022-08-21,202234,10.0,10,10.0,10,RS,Rio Grande do Sul,Sul,2022-08-27
2022-08-14,202233,18.0,18,18.0,18,RS,Rio Grande do Sul,Sul,2022-08-20
2022-08-07,202232,18.0,18,18.0,18,RS,Rio Grande do Sul,Sul,2022-08-13
2022-07-31,202231,27.0,27,27.0,27,RS,Rio Grande do Sul,Sul,2022-08-06
2022-07-24,202230,33.0,33,33.0,33,RS,Rio Grande do Sul,Sul,2022-07-30
2022-07-17,202229,48.0,48,48.0,48,RS,Rio Grande do Sul,Sul,2022-07-23
2022-07-10,202228,53.0,53,53.0,53,RS,Rio Grande do Sul,Sul,2022-07-16
2022-07-03,202227,66.0,66,66.0,66,RS,Rio Grande do Sul,Sul,2022-07-09
2022-06-26,202226,80.0,80,80.0,80,RS,Rio Grande do Sul,Sul,2022-07-02
2022-06-19,202225,54.0,54,54.0,54,RS,Rio Grande do Sul,Sul,2022-06-25
2022-06-12,202224,32.0,32,32.0,32,RS,Rio Grande do Sul,Sul,2022-06-18
2022-06-05,202223,95.0,95,95.0,95,RS,Rio Grande do Sul,Sul,2022-06-11
2022-05-29,202222,143.0,143,143.0,143,RS,Rio Grande do Sul,Sul,2022-06-04
2022-05-22,202221,195.0,195,195.0,195,RS,Rio Grande do Sul,Sul,2022-05-28
2022-05-15,202220,388.0,388,388.0,388,RS,Rio Grande do Sul,Sul,2022-05-21
2022-05-08,202219,282.0,282,282.0,282,RS,Rio Grande do Sul,Sul,2022-05-14
2022-05-01,202218,436.0,436,436.0,436,RS,Rio Grande do Sul,Sul,2022-05-07
2022-04-24,202217,683.0,683,683.0,683,RS,Rio Grande do Sul,Sul,2022-04-30
2022-04-17,202216,1088.0,1088,1088.0,1088,RS,Rio Grande do Sul,Sul,2022-04-23
2022-04-10,202215,984.0,984,984.0,984,RS,Rio Grande do Sul,Sul,2022-04-16
2022-04-03,202214,722.0,722,722.0,722,RS,Rio Grande do Sul,Sul,2022-04-09
2022-03-27,202213,635.0,635,635.0,635,RS,Rio Grande do Sul,Sul,2022-04-02
2022-03-20,202212,637.0,637,637.0,637,RS,Rio Grande do Sul,Sul,2022-03-26
2022-03-13,202211,350.0,350,350.0,350,RS,Rio Grande do Sul,Sul,2022-03-19
2022-03-06,202210,227.0,227,227.0,227,RS,Rio Grande do Sul,Sul,2022-03-12
2022-02-27,202209,61.0,61,61.0,61,RS,Rio Grande do Sul,Sul,2022-03-05
2022-02-20,202208,26.0,26,26.0,26,RS,Rio Grande do Sul,Sul,2022-02-26
2022-02-13,202207,14.0,14,14.0,14,RS,Rio Grande do Sul,Sul,2022-02-19
2022-02-06,202206,3.0,3,3.0,3,RS,Rio Grande do Sul,Sul,2022-02-12
2022-01-30,202205,3.0,3,3.0,3,RS,Rio Grande do Sul,Sul,2022-02-05
2022-01-23,202204,2.0,2,2.0,2,RS,Rio Grande do Sul,Sul,2022-01-29
2022-01-16,202203,6.0,6,6.0,6,RS,Rio Grande do Sul,Sul,2022-01-22
2022-01-09,202202,3.0,3,3.0,3,RS,Rio Grande do Sul,Sul,2022-01-15
2022-01-02,202201,5.0,5,5.0,5,RS,Rio Grande do Sul,Sul,2022-01-08
2023-11-05,202345,0.0,0,0.0,0,RO,Rondônia,Norte,2023-11-11
2023-10-29,202344,0.0,0,0.0,0,RO,Rondônia,Norte,2023-11-04
2023-10-22,202343,0.0,0,0.0,0,RO,Rondônia,Norte,2023-10-28
2023-10-15,202342,0.0,0,0.0,0,RO,Rondônia,Norte,2023-10-21
2023-10-08,202341,1.0,1,1.0,1,RO,Rondônia,Norte,2023-10-14
2023-10-01,202340,0.0,0,0.0,0,RO,Rondônia,Norte,2023-10-07
2023-09-24,202339,0.0,0,0.0,0,RO,Rondônia,Norte,2023-09-30
2023-09-17,202338,1.0,1,1.0,1,RO,Rondônia,Norte,2023-09-23
2023-09-10,202337,5.0,5,5.0,5,RO,Rondônia,Norte,2023-09-16
2023-09-03,202336,7.0,7,7.0,7,RO,Rondônia,Norte,2023-09-09
2023-08-27,202335,6.0,6,6.0,6,RO,Rondônia,Norte,2023-09-02
2023-08-20,202334,8.0,8,8.0,8,RO,Rondônia,Norte,2023-08-26
2023-08-13,202333,8.0,8,8.0,8,RO,Rondônia,Norte,2023-08-19
2023-08-06,202332,25.0,25,25.0,25,RO,Rondônia,Norte,2023-08-12
2023-07-30,202331,2.0,2,2.0,2,RO,Rondônia,Norte,2023-08-05
2023-07-23,202330,0.0,0,0.0,0,RO,Rondônia,Norte,2023-07-29
2023-07-16,202329,1.0,1,1.0,1,RO,Rondônia,Norte,2023-07-22
2023-07-09,202328,4.0,4,4.0,4,RO,Rondônia,Norte,2023-07-15
2023-07-02,202327,3.0,3,3.0,3,RO,Rondônia,Norte,2023-07-08
2023-06-25,202326,6.0,6,6.0,6,RO,Rondônia,Norte,2023-07-01
2023-06-18,202325,3.0,3,3.0,3,RO,Rondônia,Norte,2023-06-24
2023-06-11,202324,2.0,2,2.0,2,RO,Rondônia,Norte,2023-06-17
2023-06-04,202323,8.0,8,8.0,8,RO,Rondônia,Norte,2023-06-10
2023-05-28,202322,4.0,4,4.0,4,RO,Rondônia,Norte,2023-06-03
2023-05-21,202321,4.0,4,4.0,4,RO,Rondônia,Norte,2023-05-27
2023-05-14,202320,5.0,5,5.0,5,RO,Rondônia,Norte,2023-05-20
2023-05-07,202319,9.0,9,9.0,9,RO,Rondônia,Norte,2023-05-13
2023-04-30,202318,9.0,9,9.0,9,RO,Rondônia,Norte,2023-05-06
2023-04-23,202317,15.0,15,15.0,15,RO,Rondônia,Norte,2023-04-29
2023-04-16,202316,17.0,17,17.0,17,RO,Rondônia,Norte,2023-04-22
2023-04-09,202315,16.0,16,16.0,16,RO,Rondônia,Norte,2023-04-15
2023-04-02,202314,8.0,8,8.0,8,RO,Rondônia,Norte,2023-04-08
2023-03-26,202313,17.0,17,17.0,17,RO,Rondônia,Norte,2023-04-01
2023-03-19,202312,20.0,20,20.0,20,RO,Rondônia,Norte,2023-03-25
2023-03-12,202311,23.0,23,23.0,23,RO,Rondônia,Norte,2023-03-18
2023-03-05,202310,25.0,25,25.0,25,RO,Rondônia,Norte,2023-03-11
2023-02-26,202309,18.0,18,18.0,18,RO,Rondônia,Norte,2023-03-04
2023-02-19,202308,22.0,22,22.0,22,RO,Rondônia,Norte,2023-02-25
2023-02-12,202307,16.0,16,16.0,16,RO,Rondônia,Norte,2023-02-18
2023-02-05,202306,20.0,20,20.0,20,RO,Rondônia,Norte,2023-02-11
2023-01-29,202305,24.0,24,24.0,24,RO,Rondônia,Norte,2023-02-04
2023-01-22,202304,14.0,14,14.0,14,RO,Rondônia,Norte,2023-01-28
2023-01-15,202303,25.0,25,25.0,25,RO,Rondônia,Norte,2023-01-21
2023-01-08,202302,35.0,35,35.0,35,RO,Rondônia,Norte,2023-01-14
2023-01-01,202301,29.0,29,29.0,29,RO,Rondônia,Norte,2023-01-07
2022-12-25,202252,8.0,8,8.0,8,RO,Rondônia,Norte,2022-12-31
2022-12-18,202251,0.0,0,0.0,0,RO,Rondônia,Norte,2022-12-24
2022-12-11,202250,0.0,0,0.0,0,RO,Rondônia,Norte,2022-12-17
2022-12-04,202249,0.0,0,0.0,0,RO,Rondônia,Norte,2022-12-10
2022-11-27,202248,3.0,3,3.0,3,RO,Rondônia,Norte,2022-12-03
2022-11-20,202247,9.0,9,9.0,9,RO,Rondônia,Norte,2022-11-26
2022-11-13,202246,63.0,63,63.0,63,RO,Rondônia,Norte,2022-11-19
2022-11-06,202245,14.0,14,14.0,14,RO,Rondônia,Norte,2022-11-12
2022-10-30,202244,17.0,17,17.0,17,RO,Rondônia,Norte,2022-11-05
2022-10-23,202243,51.0,51,51.0,51,RO,Rondônia,Norte,2022-10-29
2022-10-16,202242,60.0,60,60.0,60,RO,Rondônia,Norte,2022-10-22
2022-10-09,202241,54.0,54,54.0,54,RO,Rondônia,Norte,2022-10-15
2022-10-02,202240,34.0,34,34.0,34,RO,Rondônia,Norte,2022-10-08
2022-09-25,202239,10.0,10,10.0,10,RO,Rondônia,Norte,2022-10-01
2022-09-18,202238,6.0,6,6.0,6,RO,Rondônia,Norte,2022-09-24
2022-09-11,202237,31.0,31,31.0,31,RO,Rondônia,Norte,2022-09-17
2022-09-04,202236,36.0,36,36.0,36,RO,Rondônia,Norte,2022-09-10
2022-08-28,202235,22.0,22,22.0,22,RO,Rondônia,Norte,2022-09-03
2022-08-21,202234,27.0,27,27.0,27,RO,Rondônia,Norte,2022-08-27
2022-08-14,202233,37.0,37,37.0,37,RO,Rondônia,Norte,2022-08-20
2022-08-07,202232,49.0,49,49.0,49,RO,Rondônia,Norte,2022-08-13
2022-07-31,202231,43.0,43,43.0,43,RO,Rondônia,Norte,2022-08-06
2022-07-24,202230,36.0,36,36.0,36,RO,Rondônia,Norte,2022-07-30
2022-07-17,202229,52.0,52,52.0,52,RO,Rondônia,Norte,2022-07-23
2022-07-10,202228,77.0,77,77.0,77,RO,Rondônia,Norte,2022-07-16
2022-07-03,202227,92.0,92,92.0,92,RO,Rondônia,Norte,2022-07-09
2022-06-26,202226,96.0,96,96.0,96,RO,Rondônia,Norte,2022-07-02
2022-06-19,202225,97.0,97,97.0,97,RO,Rondônia,Norte,2022-06-25
2022-06-12,202224,87.0,87,87.0,87,RO,Rondônia,Norte,2022-06-18
2022-06-05,202223,79.0,79,79.0,79,RO,Rondônia,Norte,2022-06-11
2022-05-29,202222,68.0,68,68.0,68,RO,Rondônia,Norte,2022-06-04
2022-05-22,202221,55.0,55,55.0,55,RO,Rondônia,Norte,2022-05-28
2022-05-15,202220,48.0,48,48.0,48,RO,Rondônia,Norte,2022-05-21
2022-05-08,202219,46.0,46,46.0,46,RO,Rondônia,Norte,2022-05-14
2022-05-01,202218,49.0,49,49.0,49,RO,Rondônia,Norte,2022-05-07
2022-04-24,202217,44.0,44,44.0,44,RO,Rondônia,Norte,2022-04-30
2022-04-17,202216,62.0,62,62.0,62,RO,Rondônia,Norte,2022-04-23
2022-04-10,202215,72.0,72,72.0,72,RO,Rondônia,Norte,2022-04-16
2022-04-03,202214,66.0,66,66.0,66,RO,Rondônia,Norte,2022-04-09
2022-03-27,202213,49.0,49,49.0,49,RO,Rondônia,Norte,2022-04-02
2022-03-20,202212,76.0,76,76.0,76,RO,Rondônia,Norte,2022-03-26
2022-03-13,202211,56.0,56,56.0,56,RO,Rondônia,Norte,2022-03-19
2022-03-06,202210,48.0,48,48.0,48,RO,Rondônia,Norte,2022-03-12
2022-02-27,202209,97.0,97,97.0,97,RO,Rondônia,Norte,2022-03-05
2022-02-20,202208,48.0,48,48.0,48,RO,Rondônia,Norte,2022-02-26
2022-02-13,202207,42.0,42,42.0,42,RO,Rondônia,Norte,2022-02-19
2022-02-06,202206,24.0,24,24.0,24,RO,Rondônia,Norte,2022-02-12
2022-01-30,202205,13.0,13,13.0,13,RO,Rondônia,Norte,2022-02-05
2022-01-23,202204,15.0,15,15.0,15,RO,Rondônia,Norte,2022-01-29
2022-01-16,202203,15.0,15,15.0,15,RO,Rondônia,Norte,2022-01-22
2022-01-09,202202,11.0,11,11.0,11,RO,Rondônia,Norte,2022-01-15
2022-01-02,202201,6.0,6,6.0,6,RO,Rondônia,Norte,2022-01-08
2023-11-05,202345,16.0,4,161.0,2,RR,Roraima,Norte,2023-11-11
2023-10-29,202344,17.0,11,31.0,10,RR,Roraima,Norte,2023-11-04
2023-10-22,202343,13.0,10,20.0,10,RR,Roraima,Norte,2023-10-28
2023-10-15,202342,14.0,13,18.0,13,RR,Roraima,Norte,2023-10-21
2023-10-08,202341,10.0,9,13.0,9,RR,Roraima,Norte,2023-10-14
2023-10-01,202340,9.0,9,11.0,9,RR,Roraima,Norte,2023-10-07
2023-09-24,202339,20.0,20,21.0,20,RR,Roraima,Norte,2023-09-30
2023-09-17,202338,12.0,12,13.0,12,RR,Roraima,Norte,2023-09-23
2023-09-10,202337,10.0,10,11.0,10,RR,Roraima,Norte,2023-09-16
2023-09-03,202336,7.0,7,8.0,7,RR,Roraima,Norte,2023-09-09
2023-08-27,202335,10.0,10,10.0,10,RR,Roraima,Norte,2023-09-02
2023-08-20,202334,16.0,16,16.0,16,RR,Roraima,Norte,2023-08-26
2023-08-13,202333,8.0,8,8.0,8,RR,Roraima,Norte,2023-08-19
2023-08-06,202332,17.0,17,17.0,17,RR,Roraima,Norte,2023-08-12
2023-07-30,202331,22.0,22,22.0,22,RR,Roraima,Norte,2023-08-05
2023-07-23,202330,10.0,10,10.0,10,RR,Roraima,Norte,2023-07-29
2023-07-16,202329,18.0,18,18.0,18,RR,Roraima,Norte,2023-07-22
2023-07-09,202328,16.0,16,16.0,16,RR,Roraima,Norte,2023-07-15
2023-07-02,202327,17.0,17,17.0,17,RR,Roraima,Norte,2023-07-08
2023-06-25,202326,16.0,16,16.0,16,RR,Roraima,Norte,2023-07-01
2023-06-18,202325,24.0,24,24.0,24,RR,Roraima,Norte,2023-06-24
2023-06-11,202324,21.0,21,21.0,21,RR,Roraima,Norte,2023-06-17
2023-06-04,202323,29.0,29,29.0,29,RR,Roraima,Norte,2023-06-10
2023-05-28,202322,22.0,22,22.0,22,RR,Roraima,Norte,2023-06-03
2023-05-21,202321,22.0,22,22.0,22,RR,Roraima,Norte,2023-05-27
2023-05-14,202320,31.0,31,31.0,31,RR,Roraima,Norte,2023-05-20
2023-05-07,202319,21.0,21,21.0,21,RR,Roraima,Norte,2023-05-13
2023-04-30,202318,16.0,16,16.0,16,RR,Roraima,Norte,2023-05-06
2023-04-23,202317,18.0,18,18.0,18,RR,Roraima,Norte,2023-04-29
2023-04-16,202316,19.0,19,19.0,19,RR,Roraima,Norte,2023-04-22
2023-04-09,202315,13.0,13,13.0,13,RR,Roraima,Norte,2023-04-15
2023-04-02,202314,16.0,16,16.0,16,RR,Roraima,Norte,2023-04-08
2023-03-26,202313,21.0,21,21.0,21,RR,Roraima,Norte,2023-04-01
2023-03-19,202312,21.0,21,21.0,21,RR,Roraima,Norte,2023-03-25
2023-03-12,202311,13.0,13,13.0,13,RR,Roraima,Norte,2023-03-18
2023-03-05,202310,20.0,20,20.0,20,RR,Roraima,Norte,2023-03-11
2023-02-26,202309,17.0,17,17.0,17,RR,Roraima,Norte,2023-03-04
2023-02-19,202308,16.0,16,16.0,16,RR,Roraima,Norte,2023-02-25
2023-02-12,202307,7.0,7,7.0,7,RR,Roraima,Norte,2023-02-18
2023-02-05,202306,18.0,18,18.0,18,RR,Roraima,Norte,2023-02-11
2023-01-29,202305,18.0,18,18.0,18,RR,Roraima,Norte,2023-02-04
2023-01-22,202304,23.0,23,23.0,23,RR,Roraima,Norte,2023-01-28
2023-01-15,202303,20.0,20,20.0,20,RR,Roraima,Norte,2023-01-21
2023-01-08,202302,23.0,23,23.0,23,RR,Roraima,Norte,2023-01-14
2023-01-01,202301,21.0,21,21.0,21,RR,Roraima,Norte,2023-01-07
2022-12-25,202252,9.0,9,9.0,9,RR,Roraima,Norte,2022-12-31
2022-12-18,202251,3.0,3,3.0,3,RR,Roraima,Norte,2022-12-24
2022-12-11,202250,0.0,0,0.0,0,RR,Roraima,Norte,2022-12-17
2022-12-04,202249,4.0,4,4.0,4,RR,Roraima,Norte,2022-12-10
2022-11-27,202248,9.0,9,9.0,9,RR,Roraima,Norte,2022-12-03
2022-11-20,202247,20.0,20,20.0,20,RR,Roraima,Norte,2022-11-26
2022-11-13,202246,23.0,23,23.0,23,RR,Roraima,Norte,2022-11-19
2022-11-06,202245,20.0,20,20.0,20,RR,Roraima,Norte,2022-11-12
2022-10-30,202244,23.0,23,23.0,23,RR,Roraima,Norte,2022-11-05
2022-10-23,202243,23.0,23,23.0,23,RR,Roraima,Norte,2022-10-29
2022-10-16,202242,23.0,23,23.0,23,RR,Roraima,Norte,2022-10-22
2022-10-09,202241,18.0,18,18.0,18,RR,Roraima,Norte,2022-10-15
2022-10-02,202240,12.0,12,12.0,12,RR,Roraima,Norte,2022-10-08
2022-09-25,202239,8.0,8,8.0,8,RR,Roraima,Norte,2022-10-01
2022-09-18,202238,15.0,15,15.0,15,RR,Roraima,Norte,2022-09-24
2022-09-11,202237,22.0,22,22.0,22,RR,Roraima,Norte,2022-09-17
2022-09-04,202236,13.0,13,13.0,13,RR,Roraima,Norte,2022-09-10
2022-08-28,202235,25.0,25,25.0,25,RR,Roraima,Norte,2022-09-03
2022-08-21,202234,13.0,13,13.0,13,RR,Roraima,Norte,2022-08-27
2022-08-14,202233,38.0,38,38.0,38,RR,Roraima,Norte,2022-08-20
2022-08-07,202232,31.0,31,31.0,31,RR,Roraima,Norte,2022-08-13
2022-07-31,202231,15.0,15,15.0,15,RR,Roraima,Norte,2022-08-06
2022-07-24,202230,12.0,12,12.0,12,RR,Roraima,Norte,2022-07-30
2022-07-17,202229,19.0,19,19.0,19,RR,Roraima,Norte,2022-07-23
2022-07-10,202228,28.0,28,28.0,28,RR,Roraima,Norte,2022-07-16
2022-07-03,202227,40.0,40,40.0,40,RR,Roraima,Norte,2022-07-09
2022-06-26,202226,25.0,25,25.0,25,RR,Roraima,Norte,2022-07-02
2022-06-19,202225,42.0,42,42.0,42,RR,Roraima,Norte,2022-06-25
2022-06-12,202224,38.0,38,38.0,38,RR,Roraima,Norte,2022-06-18
2022-06-05,202223,44.0,44,44.0,44,RR,Roraima,Norte,2022-06-11
2022-05-29,202222,47.0,47,47.0,47,RR,Roraima,Norte,2022-06-04
2022-05-22,202221,38.0,38,38.0,38,RR,Roraima,Norte,2022-05-28
2022-05-15,202220,34.0,34,34.0,34,RR,Roraima,Norte,2022-05-21
2022-05-08,202219,32.0,32,32.0,32,RR,Roraima,Norte,2022-05-14
2022-05-01,202218,16.0,16,16.0,16,RR,Roraima,Norte,2022-05-07
2022-04-24,202217,12.0,12,12.0,12,RR,Roraima,Norte,2022-04-30
2022-04-17,202216,10.0,10,10.0,10,RR,Roraima,Norte,2022-04-23
2022-04-10,202215,5.0,5,5.0,5,RR,Roraima,Norte,2022-04-16
2022-04-03,202214,6.0,6,6.0,6,RR,Roraima,Norte,2022-04-09
2022-03-27,202213,9.0,9,9.0,9,RR,Roraima,Norte,2022-04-02
2022-03-20,202212,5.0,5,5.0,5,RR,Roraima,Norte,2022-03-26
2022-03-13,202211,5.0,5,5.0,5,RR,Roraima,Norte,2022-03-19
2022-03-06,202210,4.0,4,4.0,4,RR,Roraima,Norte,2022-03-12
2022-02-27,202209,3.0,3,3.0,3,RR,Roraima,Norte,2022-03-05
2022-02-20,202208,2.0,2,2.0,2,RR,Roraima,Norte,2022-02-26
