CD_MUN,SIGLA_UF,NM_MUN,NM_MUN_NORM,lat,long
3511409,SP,Cerqueira César,CERQUEIRA CESAR,-23.0593419917848,-49.143820309407445
3511508,SP,Cerquilho,CERQUILHO,-23.187123397621974,-47.757133292679015
3511607,SP,Cesário Lange,CESARIO LANGE,-23.21651100523992,-47.90389784943218
3511706,SP,Charqueada,CHARQUEADA,-22.530175804948488,-47.746196641317454
3511904,SP,Clementina,CLEMENTINA,-21.57032917612603,-50.460069907475805
3512001,SP,Colina,COLINA,-20.746168610261066,-48.58886474821839
3512100,SP,Colômbia,COLOMBIA,-20.266873708032257,-48.72174395676038
3512209,SP,Conchal,CONCHAL,-22.369315070586687,-47.141134439084894
3512308,SP,Conchas,CONCHAS,-22.965633026140246,-48.047103904969354
3512407,SP,Cordeirópolis,CORDEIROPOLIS,-22.479552679874416,-47.41467348816566
3512506,SP,Coroados,COROADOS,-21.37560623233497,-50.30340340517231
3512605,SP,Coronel Macedo,CORONEL MACEDO,-23.63011999866206,-49.306862451713876
3512704,SP,Corumbataí,CORUMBATAI,-22.236405078086655,-47.611076341600224
3512803,SP,Cosmópolis,COSMOPOLIS,-22.651639005607585,-47.186363607463406
3512902,SP,Cosmorama,COSMORAMA,-20.44252896263443,-49.77462181161069
3513009,SP,Cotia,COTIA,-23.675154401622606,-46.960512332801095
3513108,SP,Cravinhos,CRAVINHOS,-21.33965421612986,-47.74457742859108
3513207,SP,Cristais Paulista,CRISTAIS PAULISTA,-20.37132267777862,-47.40090919666448
3513306,SP,Cruzália,CRUZALIA,-22.73798401129468,-50.76906059214341
3513405,SP,Cruzeiro,CRUZEIRO,-22.551430645324707,-45.00630099738651
3513504,SP,Cubatão,CUBATAO,-23.865903856665298,-46.408196039638916
3513603,SP,Cunha,CUNHA,-23.052873442628265,-44.94213819136131
3513702,SP,Descalvado,DESCALVADO,-21.881214080831555,-47.6545994248422
3513801,SP,Diadema,DIADEMA,-23.697214275864198,-46.611428440270124
3513850,SP,Dirce Reis,DIRCE REIS,-20.44845225934094,-50.628125519211764
3513900,SP,Divinolândia,DIVINOLANDIA,-21.661679038002795,-46.697408167711814
3514007,SP,Dobrada,DOBRADA,-21.516123000836036,-48.35732370742571
3514106,SP,Dois Córregos,DOIS CORREGOS,-22.395907827939567,-48.34050112861594
3514205,SP,Dolcinópolis,DOLCINOPOLIS,-20.11724149147926,-50.5282847319384
3514304,SP,Dourado,DOURADO,-22.117293671942427,-48.33352549758067
3514403,SP,Dracena,DRACENA,-21.556711918262742,-51.58404854599122
3514502,SP,Duartina,DUARTINA,-22.39328730970093,-49.41337333778337
3514601,SP,Dumont,DUMONT,-21.247090655997894,-47.979809254722845
3514700,SP,Echaporã,ECHAPORA,-22.448232400367164,-50.20062076867986
3514809,SP,Eldorado,ELDORADO,-24.49501635375061,-48.233625035033924
3514908,SP,Elias Fausto,ELIAS FAUSTO,-23.07064017640151,-47.37065547799847
3514924,SP,Elisiário,ELISIARIO,-21.161295035269834,-49.09208154528099
3514957,SP,Embaúba,EMBAUBA,-20.952888462725213,-48.847540756131885
3515004,SP,Embu das Artes,EMBU DAS ARTES,-23.651333215703474,-46.85151213876305
3515103,SP,Embu-Guaçu,EMBUGUACU,-23.854301174444174,-46.83065259961602
3515129,SP,Emilianópolis,EMILIANOPOLIS,-21.80097460942895,-51.47215592852749
3515152,SP,Engenheiro Coelho,ENGENHEIRO COELHO,-22.48709265774145,-47.1747924175029
3515186,SP,Espírito Santo do Pinhal,ESPIRITO SANTO DO PINHAL,-22.19248819737867,-46.793318418000446
3515194,SP,Espírito Santo do Turvo,ESPIRITO SANTO DO TURVO,-22.670893611848093,-49.43294824922602
3515202,SP,Estrela d'Oeste,ESTRELA DOESTE,-20.265742698432142,-50.411467924766505
3515301,SP,Estrela do Norte,ESTRELA DO NORTE,-22.485611235308635,-51.66907298501003
3515350,SP,Euclides da Cunha Paulista,EUCLIDES DA CUNHA PAULISTA,-22.51896735486664,-52.58860455376425
3515400,SP,Fartura,FARTURA,-23.390174766623495,-49.51968701855656
3515509,SP,Fernandópolis,FERNANDOPOLIS,-20.271773842817574,-50.28301906378591
3515608,SP,Fernando Prestes,FERNANDO PRESTES,-21.31027523024311,-48.69566791413042
3515657,SP,Fernão,FERNAO,-22.365789430016562,-49.54236305599606
3515707,SP,Ferraz de Vasconcelos,FERRAZ DE VASCONCELOS,-23.56103670669938,-46.37392570526703
3515806,SP,Flora Rica,FLORA RICA,-21.698444706722047,-51.37427585580776
3515905,SP,Floreal,FLOREAL,-20.669591970200752,-50.1548118251968
3516002,SP,Flórida Paulista,FLORIDA PAULISTA,-21.53996214201144,-51.17065319604291
3516101,SP,Florínea,FLORINEA,-22.88120873171902,-50.695312289269665
3516200,SP,Franca,FRANCA,-20.55522364356686,-47.38111226739474
3516309,SP,Francisco Morato,FRANCISCO MORATO,-23.273708024441085,-46.72350843660407
3516408,SP,Franco da Rocha,FRANCO DA ROCHA,-23.31417072980655,-46.73575038325421
3516507,SP,Gabriel Monteiro,GABRIEL MONTEIRO,-21.499590411928295,-50.56474743495409
3516606,SP,Gália,GALIA,-22.320479977453658,-49.57777018949874
3516705,SP,Garça,GARCA,-22.23104200005229,-49.68963545931724
3516804,SP,Gastão Vidigal,GASTAO VIDIGAL,-20.80428657208457,-50.20278289527683
3516853,SP,Gavião Peixoto,GAVIAO PEIXOTO,-21.791603678627165,-48.44793039246029
3516903,SP,General Salgado,GENERAL SALGADO,-20.638273001906736,-50.41577183827812
3517000,SP,Getulina,GETULINA,-21.783276299658056,-50.02791569877175
3517109,SP,Glicério,GLICERIO,-21.34026055054417,-50.19888086045173
3517208,SP,Guaiçara,GUAICARA,-21.5695027051625,-49.76275075290473
3517307,SP,Guaimbê,GUAIMBE,-21.87850506365737,-49.86064113400249
3517406,SP,Guaíra,GUAIRA,-20.314037482735895,-48.36413710095762
3517505,SP,Guapiaçu,GUAPIACU,-20.742853459908098,-49.1899132778868
3517604,SP,Guapiara,GUAPIARA,-24.21254188396193,-48.55584363864294
3517703,SP,Guará,GUARA,-20.48258274689911,-47.7752469839072
3517802,SP,Guaraçaí,GUARACAI,-21.086422880908042,-51.27945835422756
3517901,SP,Guaraci,GUARACI,-20.374771094087098,-49.002719665406715
3518008,SP,Guarani d'Oeste,GUARANI DOESTE,-20.0668336135256,-50.34460807351008
3518107,SP,Guarantã,GUARANTA,-21.9161366746339,-49.5884147805418
3518206,SP,Guararapes,GUARARAPES,-21.28521877860083,-50.69514109527571
3518305,SP,Guararema,GUARAREMA,-23.42757010196971,-46.05856188211539
3518404,SP,Guaratinguetá,GUARATINGUETA,-22.79350278717453,-45.23284726084614
3518503,SP,Guareí,GUAREI,-23.37048679397695,-48.21911866146816
3518602,SP,Guariba,GUARIBA,-21.395944088100286,-48.2265579029881
3518701,SP,Guarujá,GUARUJA,-23.951245328003694,-46.23521408535109
3518800,SP,Guarulhos,GUARULHOS,-23.402693957655025,-46.454876008801584
3518859,SP,Guatapará,GUATAPARA,-21.45329200515928,-47.97990819376711
3518909,SP,Guzolândia,GUZOLANDIA,-20.628494280586896,-50.7136404168276
3519006,SP,Herculândia,HERCULANDIA,-21.962321414938014,-50.37312667181413
3519055,SP,Holambra,HOLAMBRA,-22.630296174999778,-47.06503119804917
3519071,SP,Hortolândia,HORTOLANDIA,-22.878426660028204,-47.20772094263912
3519105,SP,Iacanga,IACANGA,-21.89090793467745,-49.03963111594401
3519204,SP,Iacri,IACRI,-21.799867250630545,-50.61945854764967
3519253,SP,Iaras,IARAS,-22.819139955207532,-49.106836019988
3519303,SP,Ibaté,IBATE,-21.950905196745126,-48.02728508541637
3519402,SP,Ibirá,IBIRA,-21.0747196210443,-49.22034311329759
3519501,SP,Ibirarema,IBIRAREMA,-22.81333474983798,-50.07692476153888
3519600,SP,Ibitinga,IBITINGA,-21.792941299372593,-48.847824700245084
3519709,SP,Ibiúna,IBIUNA,-23.802381207234625,-47.215245459728166
3519808,SP,Icém,ICEM,-20.367244320977804,-49.185292658881465
3519907,SP,Iepê,IEPE,-22.64862896501062,-51.05719202880974
3520004,SP,Igaraçu do Tietê,IGARACU DO TIETE,-22.54173819207421,-48.574550987540306
3520103,SP,Igarapava,IGARAPAVA,-20.063678343403563,-47.682456664894715
3520202,SP,Igaratá,IGARATA,-23.134833321001306,-46.150356589455065
3520301,SP,Iguape,IGUAPE,-24.54953827122579,-47.47440282814696
3520400,SP,Ilhabela,ILHABELA,-23.84849847654104,-45.32319027634255
3520426,SP,Ilha Comprida,ILHA COMPRIDA,-24.859029557001445,-47.71543787027092
3520442,SP,Ilha Solteira,ILHA SOLTEIRA,-20.431428515480224,-51.25897863915607
3520509,SP,Indaiatuba,INDAIATUBA,-23.10606990105726,-47.202500494821514
3520608,SP,Indiana,INDIANA,-22.133243943428727,-51.26255179958035
3520707,SP,Indiaporã,INDIAPORA,-19.94792610611071,-50.26366970012497
3520806,SP,Inúbia Paulista,INUBIA PAULISTA,-21.739017421236024,-50.957417125334466
3520905,SP,Ipaussu,IPAUSSU,-23.06513375463919,-49.60812293209548
3521002,SP,Iperó,IPERO,-23.404481466877662,-47.6291058727243
3521101,SP,Ipeúna,IPEUNA,-22.42390760082388,-47.71602505212893
3521150,SP,Ipiguá,IPIGUA,-20.647986930992584,-49.40352989408947
3521200,SP,Iporanga,IPORANGA,-24.512707086210515,-48.54634995034179
3521309,SP,Ipuã,IPUA,-20.417482652919066,-48.06648970617305
3521408,SP,Iracemápolis,IRACEMAPOLIS,-22.59369085689291,-47.52422941523073
3521507,SP,Irapuã,IRAPUA,-21.26769873377688,-49.39743606207212
3521606,SP,Irapuru,IRAPURU,-21.48415355688035,-51.346482230653734
3521705,SP,Itaberá,ITABERA,-23.87130788548393,-49.14248993156108
3521804,SP,Itaí,ITAI,-23.471494556627512,-49.0541615993262
3521903,SP,Itajobi,ITAJOBI,-21.355542298670095,-49.05371363239648
3522000,SP,Itaju,ITAJU,-21.95161935736709,-48.79395339694575
3522109,SP,Itanhaém,ITANHAEM,-24.092294219155374,-46.83453332969372
3522158,SP,Itaoca,ITAOCA,-24.617880982204277,-48.8390047641653
3522208,SP,Itapecerica da Serra,ITAPECERICA DA SERRA,-23.73720420467631,-46.85883324231017
3522307,SP,Itapetininga,ITAPETININGA,-23.645476209435667,-48.12332508133078
3522406,SP,Itapeva,ITAPEVA,-23.914068855598934,-48.87171750699643
3522505,SP,Itapevi,ITAPEVI,-23.550948951821784,-46.96766825831357
3522604,SP,Itapira,ITAPIRA,-22.43196185473118,-46.77210277846207
3522653,SP,Itapirapuã Paulista,ITAPIRAPUA PAULISTA,-24.569003048475548,-49.22293443699137
3522703,SP,Itápolis,ITAPOLIS,-21.548104115228398,-48.81547399481437
3522802,SP,Itaporanga,ITAPORANGA,-23.67294942091213,-49.458491353527606
3522901,SP,Itapuí,ITAPUI,-22.250825112991567,-48.70144972622864
3523008,SP,Itapura,ITAPURA,-20.595074383244704,-51.44056804716611
3523107,SP,Itaquaquecetuba,ITAQUAQUECETUBA,-23.461463685993234,-46.3338799315519
3523206,SP,Itararé,ITARARE,-24.080514585388563,-49.30354829957651
3523305,SP,Itariri,ITARIRI,-24.292685196667197,-47.12814010640803
3523404,SP,Itatiba,ITATIBA,-23.006707758228128,-46.81430620673275
3523503,SP,Itatinga,ITATINGA,-23.153652273986374,-48.629374487792944
3523602,SP,Itirapina,ITIRAPINA,-22.29460313050682,-47.834065021816336
3523701,SP,Itirapuã,ITIRAPUA,-20.657562711296134,-47.16940312046894
3523800,SP,Itobi,ITOBI,-21.74897400349663,-46.92198977979816
3523909,SP,Itu,ITU,-23.30714473249107,-47.28461883462234
3524006,SP,Itupeva,ITUPEVA,-23.14650160782589,-47.06838422862663
3524105,SP,Ituverava,ITUVERAVA,-20.3295285321713,-47.80959795132697
3524204,SP,Jaborandi,JABORANDI,-20.649993219699173,-48.415959199979454
3524303,SP,Jaboticabal,JABOTICABAL,-21.218335689362863,-48.287936280661526
3524402,SP,Jacareí,JACAREI,-23.298877464074785,-45.990505913240966
3524501,SP,Jaci,JACI,-20.94504177164008,-49.581162483149534
3524600,SP,Jacupiranga,JACUPIRANGA,-24.77735637947976,-48.05387627764935
3524709,SP,Jaguariúna,JAGUARIUNA,-22.69198096306046,-47.012781532679526
3524808,SP,Jales,JALES,-20.28581414187439,-50.55409575389301
3524907,SP,Jambeiro,JAMBEIRO,-23.2792879896159,-45.71060041598738
3525003,SP,Jandira,JANDIRA,-23.54414315863909,-46.89970419139527
3525102,SP,Jardinópolis,JARDINOPOLIS,-20.992054496477856,-47.82603058000302
3525201,SP,Jarinu,JARINU,-23.111982119657483,-46.72130659394607
3525300,SP,Jaú,JAU,-22.296069977754687,-48.556034674246035
3525409,SP,Jeriquara,JERIQUARA,-20.340136829343617,-47.574192580386416
3525508,SP,Joanópolis,JOANOPOLIS,-22.938807119211607,-46.20918590965569
3525607,SP,João Ramalho,JOAO RAMALHO,-22.27792028932007,-50.799136344243124
3525706,SP,José Bonifácio,JOSE BONIFACIO,-21.089368823155727,-49.77931604031515
3525805,SP,Júlio Mesquita,JULIO MESQUITA,-21.972949564865864,-49.79335375765613
3525854,SP,Jumirim,JUMIRIM,-23.099624331595212,-47.78812998558731
3525904,SP,Jundiaí,JUNDIAI,-23.194602026720297,-46.913011926241566
3526001,SP,Junqueirópolis,JUNQUEIROPOLIS,-21.448896594761703,-51.43505158659934
3526100,SP,Juquiá,JUQUIA,-24.213666919077987,-47.652268343671466
3526209,SP,Juquitiba,JUQUITIBA,-23.95519453988457,-47.02462189588012
3526308,SP,Lagoinha,LAGOINHA,-23.085799630130786,-45.206774559696036
3526407,SP,Laranjal Paulista,LARANJAL PAULISTA,-23.01219061506652,-47.86567250273065
3526506,SP,Lavínia,LAVINIA,-21.150799305978307,-51.0326316231654
3526605,SP,Lavrinhas,LAVRINHAS,-22.52034629292375,-44.88885630416298
3526704,SP,Leme,LEME,-22.172155569214848,-47.33761520458678
3526803,SP,Lençóis Paulista,LENCOIS PAULISTA,-22.676110703970338,-48.82503414645389
3526902,SP,Limeira,LIMEIRA,-22.5985089907848,-47.36371345880185
3527009,SP,Lindóia,LINDOIA,-22.51339215395214,-46.65502982027068
3527108,SP,Lins,LINS,-21.6497658681685,-49.6828830124986
3527207,SP,Lorena,LORENA,-22.793972969357576,-45.05998760967713
3527256,SP,Lourdes,LOURDES,-20.94914849154953,-50.23403544623323
3527306,SP,Louveira,LOUVEIRA,-23.08403903576973,-46.937629243103345
3527405,SP,Lucélia,LUCELIA,-21.644140133422702,-50.99166222183817
3527504,SP,Lucianópolis,LUCIANOPOLIS,-22.473350824722864,-49.550295163188416
3527603,SP,Luís Antônio,LUIS ANTONIO,-21.55266457552733,-47.78188634084771
3527702,SP,Luiziânia,LUIZIANIA,-21.672611551298168,-50.3508492753591
3527801,SP,Lupércio,LUPERCIO,-22.427223719728207,-49.81698912089258
3527900,SP,Lutécia,LUTECIA,-22.32528276301628,-50.385475361939164
3528007,SP,Macatuba,MACATUBA,-22.487128667958785,-48.719387125222475
3528106,SP,Macaubal,MACAUBAL,-20.83792857652081,-49.97500242055438
3528205,SP,Macedônia,MACEDONIA,-20.09808699510797,-50.181547474362176
3528304,SP,Magda,MAGDA,-20.596463904173426,-50.23000540795862
3528403,SP,Mairinque,MAIRINQUE,-23.507961176065518,-47.22927943305078
3528502,SP,Mairiporã,MAIRIPORA,-23.317269298829583,-46.56127473661553
3528601,SP,Manduri,MANDURI,-23.046999271829645,-49.30364495757488
3528700,SP,Marabá Paulista,MARABA PAULISTA,-22.1276976681291,-52.05658600383541
3528809,SP,Maracaí,MARACAI,-22.65227345334162,-50.74543109598116
3528858,SP,Marapoama,MARAPOAMA,-21.25551050351739,-49.13776025914696
3528908,SP,Mariápolis,MARIAPOLIS,-21.779164042535882,-51.17179964745031
3529005,SP,Marília,MARILIA,-22.177793384032373,-49.98309253190981
3529104,SP,Marinópolis,MARINOPOLIS,-20.47987789417333,-50.83231901002105
3529203,SP,Martinópolis,MARTINOPOLIS,-22.172341436996753,-51.12343552253543
3529302,SP,Matão,MATAO,-21.61011798672741,-48.43011846996739
3529401,SP,Mauá,MAUA,-23.666162871769703,-46.44639513935608
3529500,SP,Mendonça,MENDONCA,-21.193999473749077,-49.57024586410068
3529609,SP,Meridiano,MERIDIANO,-20.398190875693434,-50.18665764316208
3529658,SP,Mesópolis,MESOPOLIS,-19.95748479430281,-50.61539731397176
3529708,SP,Miguelópolis,MIGUELOPOLIS,-20.18469863967442,-48.105479527808754
3529807,SP,Mineiros do Tietê,MINEIROS DO TIETE,-22.463261688042152,-48.43322339021465
3529906,SP,Miracatu,MIRACATU,-24.195075203721334,-47.394694494905735
3530003,SP,Mira Estrela,MIRA ESTRELA,-19.951761726669815,-50.12430126892893
3530102,SP,Mirandópolis,MIRANDOPOLIS,-21.081071246775913,-51.13052688739498
3530201,SP,Mirante do Paranapanema,MIRANTE DO PARANAPANEMA,-22.349245513089702,-51.997967776304435
3530300,SP,Mirassol,MIRASSOL,-20.827678324909872,-49.50425762174689
3530409,SP,Mirassolândia,MIRASSOLANDIA,-20.595004566972843,-49.48700555244222
3530508,SP,Mococa,MOCOCA,-21.44947823820059,-47.03296777526268
3530607,SP,Mogi das Cruzes,MOGI DAS CRUZES,-23.5695781856543,-46.18607190098295
3530706,SP,Mogi Guaçu,MOGI GUACU,-22.232094360731885,-47.028966515309016
3530805,SP,Mogi Mirim,MOGI MIRIM,-22.451347627157237,-46.98838333874776
3530904,SP,Mombuca,MOMBUCA,-22.942719795801533,-47.602005741572505
3531001,SP,Monções,MONCOES,-20.86313600985501,-50.07945799999901
3531100,SP,Mongaguá,MONGAGUA,-24.070163719920497,-46.668070154162
3531209,SP,Monte Alegre do Sul,MONTE ALEGRE DO SUL,-22.704302181191355,-46.66765913757541
3531308,SP,Monte Alto,MONTE ALTO,-21.259314840084073,-48.533009211040756
3531407,SP,Monte Aprazível,MONTE APRAZIVEL,-20.73747436478945,-49.76584083248086
3531506,SP,Monte Azul Paulista,MONTE AZUL PAULISTA,-20.908887015048276,-48.681316359004555
3531605,SP,Monte Castelo,MONTE CASTELO,-21.254858595682734,-51.571367179288124
3531704,SP,Monteiro Lobato,MONTEIRO LOBATO,-22.936564900107832,-45.80428590770846
3531803,SP,Monte Mor,MONTE MOR,-22.953195922296526,-47.30732905943629
3531902,SP,Morro Agudo,MORRO AGUDO,-20.688723871389648,-48.153326801163814
3532009,SP,Morungaba,MORUNGABA,-22.893861198528388,-46.7825444230589
3532058,SP,Motuca,MOTUCA,-21.513806697558795,-48.170320747838495
3532108,SP,Murutinga do Sul,MURUTINGA DO SUL,-20.996762052332056,-51.301441837034275
3532157,SP,Nantes,NANTES,-22.596872024012878,-51.200889813090534
3532207,SP,Narandiba,NARANDIBA,-22.563711327343945,-51.52167870083036
3532306,SP,Natividade da Serra,NATIVIDADE DA SERRA,-23.41513123492035,-45.38144811975528
3532405,SP,Nazaré Paulista,NAZARE PAULISTA,-23.191426560333312,-46.36649318139476
3532504,SP,Neves Paulista,NEVES PAULISTA,-20.870467470520037,-49.646509426387645
3532603,SP,Nhandeara,NHANDEARA,-20.673099476513233,-50.04681305751183
3532702,SP,Nipoã,NIPOA,-20.89160572877517,-49.77824389593179
3532801,SP,Nova Aliança,NOVA ALIANCA,-21.062620753001827,-49.515975692021236
3532827,SP,Nova Campina,NOVA CAMPINA,-24.190622122595865,-48.97291334629739
3532843,SP,Nova Canaã Paulista,NOVA CANAA PAULISTA,-20.372050996630286,-50.910558846849746
3532868,SP,Nova Castilho,NOVA CASTILHO,-20.77781977640671,-50.34575347690757
3532900,SP,Nova Europa,NOVA EUROPA,-21.774335753335926,-48.54967123903784
3533007,SP,Nova Granada,NOVA GRANADA,-20.476001607913016,-49.331105477706735
3533106,SP,Nova Guataporanga,NOVA GUATAPORANGA,-21.322363557524117,-51.645447494007385
3533205,SP,Nova Independência,NOVA INDEPENDENCIA,-21.13529923276957,-51.505213358648426
3533254,SP,Novais,NOVAIS,-20.988561591674106,-48.91798592029099
3533304,SP,Nova Luzitânia,NOVA LUZITANIA,-20.86865721737967,-50.24936115705921
3533403,SP,Nova Odessa,NOVA ODESSA,-22.78411059786329,-47.28515757379011
3533502,SP,Novo Horizonte,NOVO HORIZONTE,-21.46916912002933,-49.283796897823805
3533601,SP,Nuporanga,NUPORANGA,-20.704857057990363,-47.729069166319526
3533700,SP,Ocauçu,OCAUCU,-22.43808837360553,-49.93793853029523
3533809,SP,Óleo,OLEO,-22.95365999614103,-49.38304208345066
3533908,SP,Olímpia,OLIMPIA,-20.70523944078703,-48.95961364534429
3534005,SP,Onda Verde,ONDA VERDE,-20.61743069061238,-49.2436363511124
3534104,SP,Oriente,ORIENTE,-22.141947581468205,-50.093726716651126
3534203,SP,Orindiúva,ORINDIUVA,-20.201597109055573,-49.355483169238745
3534302,SP,Orlândia,ORLANDIA,-20.69787399079254,-47.9058326362929
3534401,SP,Osasco,OSASCO,-23.528749265088745,-46.78926737869426
3534500,SP,Oscar Bressane,OSCAR BRESSANE,-22.295353163087203,-50.25736490241802
3534609,SP,Osvaldo Cruz,OSVALDO CRUZ,-21.732734499053162,-50.873886456996416
3534708,SP,Ourinhos,OURINHOS,-22.95268901982787,-49.85243338827359
3534757,SP,Ouroeste,OUROESTE,-19.92247554124417,-50.40195888923853
3534807,SP,Ouro Verde,OURO VERDE,-21.51041237359996,-51.737846820448404
3534906,SP,Pacaembu,PACAEMBU,-21.495565624197695,-51.27421359763606
3535002,SP,Palestina,PALESTINA,-20.321150754359373,-49.4976492207271
3535101,SP,Palmares Paulista,PALMARES PAULISTA,-21.104713775419924,-48.826665293658685
3535200,SP,Palmeira d'Oeste,PALMEIRA DOESTE,-20.438956545514394,-50.74875292241879
3535309,SP,Palmital,PALMITAL,-22.828805006021803,-50.220934413612994
3535408,SP,Panorama,PANORAMA,-21.463306124788588,-51.858066064498104
3535507,SP,Paraguaçu Paulista,PARAGUACU PAULISTA,-22.45909905153033,-50.626584479877806
3535606,SP,Paraibuna,PARAIBUNA,-23.478379301707054,-45.64184897604568
3535705,SP,Paraíso,PARAISO,-21.019644873122864,-48.76466216917086
3535804,SP,Paranapanema,PARANAPANEMA,-23.43848235678177,-48.79520918851149
3535903,SP,Paranapuã,PARANAPUA,-20.063770956579024,-50.59404469687225
3536000,SP,Parapuã,PARAPUA,-21.85290997765909,-50.82170639210737
3536109,SP,Pardinho,PARDINHO,-23.102209591513255,-48.40179048154758
3536208,SP,Pariquera-Açu,PARIQUERAACU,-24.678263884480117,-47.85009583421475
3536257,SP,Parisi,PARISI,-20.2715769582486,-50.037380319339995
3536307,SP,Patrocínio Paulista,PATROCINIO PAULISTA,-20.704206193139086,-47.28941534221411
3536406,SP,Paulicéia,PAULICEIA,-21.198343398582782,-51.79072148874125
3536505,SP,Paulínia,PAULINIA,-22.748367850884602,-47.1450736732922
3536570,SP,Paulistânia,PAULISTANIA,-22.568387898903143,-49.305566971764065
3536604,SP,Paulo de Faria,PAULO DE FARIA,-20.066621249829637,-49.463421422465736
3536703,SP,Pederneiras,PEDERNEIRAS,-22.30143249125832,-48.86105613883761
3536802,SP,Pedra Bela,PEDRA BELA,-22.775758241849225,-46.44184791480335
3536901,SP,Pedranópolis,PEDRANOPOLIS,-20.210108449108777,-50.10700819118831
3537008,SP,Pedregulho,PEDREGULHO,-20.20558460496976,-47.43906246280516
